用户主页url,用户名称,用户性别,ip地址,用户评论
https://space.bilibili.com/31349592,北宏,男,IP属地：江西,唐氏综合征是21号染色体发生异常所致，常包括三体型、易位型、嵌合型3种类型，是最常见的染色体病。患儿常表现为发育迟缓、智力障碍，有鼻短小、鼻梁低、眼裂上斜、面部扁平等特殊面容，常呈张口伸舌样。近年来，产前唐氏筛查和产前诊断极大降低了患儿的出生。目前本病尚无有效的治疗方法，但可通过教育、培训帮助患者掌握一定的生存技能，最大程度地提高患者的生活质量。
https://space.bilibili.com/37318713,Narcissusす,保密,IP属地：日本,呃呃
https://space.bilibili.com/1077738874,bili_24197632671,保密,IP属地：天津,@Calhorn_
https://space.bilibili.com/353321648,小出生brian,保密,IP属地：河北,已举办
https://space.bilibili.com/1304799335,Akie_绘梦,女,IP属地：福建,坐着就会抖，坐在哪？[吃瓜]
https://space.bilibili.com/302049084,拉胯玩意儿,男,IP属地：湖北,举办了
https://space.bilibili.com/301301266,霞满天丶,保密,IP属地：云南,已举办
https://space.bilibili.com/400664259,某科学のmiku,保密,IP属地：山东,举办塔菲谢谢喵[雪未来_给你惊喜]
https://space.bilibili.com/5415157,哲学伴我长大,男,IP属地：北京,已缓存
https://space.bilibili.com/13546204,filmAmoment,男,IP属地：江苏,回v吧三天 taffy治好了我的精神内耗
https://space.bilibili.com/258936904,Wyimon,男,IP属地：江西,抖抖抖抖接着抖抖抖
https://space.bilibili.com/14764437,加贺警部补,保密,IP属地：海南,我都不知道谁能忍住不鼓大包
https://space.bilibili.com/11314452,鸺鹠Owl,女,IP属地：江西,？？
https://space.bilibili.com/38286061,大魔法师v,保密,IP属地：广东,@東東雲 🤩
https://space.bilibili.com/21199077,東東雲,保密,IP属地：广东,你也来是吧
https://space.bilibili.com/21831583,绝望の咸鱼sama,保密,IP属地：湖南,热水器大师
https://space.bilibili.com/37948485,偏航火车,保密,IP属地：福建,没有反馈
https://space.bilibili.com/104510073,一般通過跳岩企鵝,保密,IP属地：江苏,呃呃
https://space.bilibili.com/3042455,挺身登峻岭举目照遥空,保密,IP属地：安徽,海豚跳是把
https://space.bilibili.com/365648718,2009FiveAngels,保密,IP属地：江西,下次能换我吗？
https://space.bilibili.com/388552121,做人还是要潇洒一点,男,IP属地：山东,感觉。。。不如mirror
https://space.bilibili.com/231301063,黑色瓜皮怪,保密,IP属地：北京,好想给小菲三连啊，可惜没币了
https://space.bilibili.com/12849752,平安木叶村,男,IP属地：云南,什么b动静
https://space.bilibili.com/431310568,bili_431310568,保密,IP属地：英国,唐氏是吧
https://space.bilibili.com/1250179440,东云星汐在睡觉,保密,IP属地：四川,英国人
https://space.bilibili.com/37136537,无心不发愁,男,IP属地：河南,[妙啊]我开的最高档位
https://space.bilibili.com/382584283,-冕旒-,男,IP属地：山东,已举办
https://space.bilibili.com/81691915,Zzafkiel,保密,IP属地：河南,老头👴🏻推车是吧[嘉然2.0_擦汗]
https://space.bilibili.com/22991506,没有一点点办法,男,IP属地：海南,呃呃
https://space.bilibili.com/8486278,三米龙,男,IP属地：江苏,你开心就好
https://space.bilibili.com/110790803,惦惦吃三碗饭,保密,IP属地：上海,看塔菲三天，治好了我的精神内耗
https://space.bilibili.com/698178024,向晚小女友,女,IP属地：山西,之前的感觉回来了
https://space.bilibili.com/27359831,喜欢我狗头吗,保密,IP属地：四川,中厨😋
https://space.bilibili.com/89142215,扭扭捏捏呢11,保密,IP属地：山东,好可爱，就是有点涩涩的感觉，，
https://space.bilibili.com/448349713,Prozach,保密,IP属地：陕西,我一直把名字看成永塔非雅[藏狐]
https://space.bilibili.com/347506142,和风_rain,男,IP属地：河南,老头轻点
https://space.bilibili.com/372774435,青山七海Nana,保密,IP属地：河北,别，我健身房练死劲儿呢，社死了[难过]
https://space.bilibili.com/14423151,-以后有清风-,男,IP属地：山西,看傻了
https://space.bilibili.com/358132296,橘云139,保密,IP属地：福建,越遁地，越飞天，这句话用来形容小菲老师真是在适合不过了
https://space.bilibili.com/42568994,史诗级元帅,保密,IP属地：广西,[辣眼睛][辣眼睛][辣眼睛][辣眼睛][疑惑][疑惑][疑惑][疑惑][疑惑][疑惑][疑惑][疑惑][疑惑][囧][囧][囧]
https://space.bilibili.com/13068555,Rhaast7,男,IP属地：甘肃,[KizunaAI _天才天才][KizunaAI _天才天才][KizunaAI _天才天才]
https://space.bilibili.com/628385653,是再战不是摸头啊喂,男,IP属地：四川,[永雏塔菲_好热]
https://space.bilibili.com/34140460,可爱小猫咪捏,保密,IP属地：江苏,玩这么大的吗
https://space.bilibili.com/481393581,月球下的野火,男,IP属地：广东,就是老啊爿这个意思开始看小
https://space.bilibili.com/481393581,月球下的野火,男,IP属地：广东,轻飘飘只能祝你新家下课了还不行时间简直把我想剪指甲
https://space.bilibili.com/10210730,以后只收冤种礼包,男,IP属地：日本,逆天
https://space.bilibili.com/1171271944,刀子没辣,男,IP属地：四川,万象天引是吧
https://space.bilibili.com/299557793,PotionNova,男,IP属地：广西,v的中点
https://space.bilibili.com/291605407,smallwheels,男,IP属地：广东,举办举办
https://space.bilibili.com/5299912,卡米咖米,保密,IP属地：广东,已举办
https://space.bilibili.com/6695499,账号已注销,保密,IP属地：广东,[小A和小B_报警][小A和小B_报警][小A和小B_报警]
https://space.bilibili.com/1308739710,你说吃不吃甜,女,IP属地：山东,[夏日青春欧皇套装_乘凉]出个塔菲装扮
https://space.bilibili.com/498090780,乐吾啊鹿,保密,IP属地：湖南,开抖[永雏塔菲_令人兴奋][永雏塔菲_令人兴奋][永雏塔菲_令人兴奋]
https://space.bilibili.com/504893442,多睡会换卡_收藏集,男,IP属地：湖北,忍不住了 永久装扮我还是没来得及下手啊[永雏塔菲_震惊]
https://space.bilibili.com/316332880,三无Marbelu,男,IP属地：广东,逆天呀，怎么这么牛逼那个做俯卧撑。
https://space.bilibili.com/316332880,三无Marbelu,男,IP属地：广东,举办了
https://space.bilibili.com/9826022,猫梨晴川,保密,IP属地：广西,难蚌
https://space.bilibili.com/107791170,-驹沫-,保密,IP属地：广东,也就这样了
https://space.bilibili.com/282423329,歌者乱洒二向箔,男,IP属地：北京,风情
https://space.bilibili.com/3353487,沉迷学习的Yuno桑,男,IP属地：江苏,举办永雏塔菲喵[永雏塔菲_哈哈哈]
https://space.bilibili.com/14701044,陪酒伝說と惡魔です,保密,IP属地：未知,@这个ID骗了我六个硬币
https://space.bilibili.com/27949517,清清洋洋233,保密,IP属地：四川,标记为修星星
https://space.bilibili.com/1812904360,小凑露子です,保密,IP属地：黑龙江,完事了
https://space.bilibili.com/426742733,sakula的葬礼,保密,IP属地：广东,[阿萨Aza_拜托]
https://space.bilibili.com/426742733,sakula的葬礼,保密,IP属地：广东,回复 @其其猫想当石头 :[永雏塔菲_震惊]投降
https://space.bilibili.com/10959502,柱踏嵐,保密,IP属地：福建,这tm啥啊
https://space.bilibili.com/194162578,西西碗神话,男,IP属地：山西,严管路段
https://space.bilibili.com/440012661,有只小麋鹿,保密,IP属地：安徽,眼前一黑了捏
https://space.bilibili.com/27676620,fengchuiqioliang,保密,IP属地：四川,塔菲卡住了[给心心]
https://space.bilibili.com/2104357738,战狠白子,保密,IP属地：湖北,rsq这一块我是认可小菲的
https://space.bilibili.com/77345159,我是白痴哎,保密,IP属地：贵州,830337489关注塔菲喵
https://space.bilibili.com/12674687,饿O,男,IP属地：山东,好夹
https://space.bilibili.com/174097936,繁星Seelnya,保密,IP属地：浙江,[UP_1265680561_升天]
https://space.bilibili.com/6286272,且且且珍惜,女,IP属地：广东,绝绝子
https://space.bilibili.com/243972067,Minionns,男,IP属地：浙江,已举办
https://space.bilibili.com/1628829790,账号已注销,保密,IP属地：安徽,喜欢铜喵[原神_生气][原神_喝茶][原神_欸嘿][原神_嗯][原神_哼][原神_哇]
https://space.bilibili.com/1628829790,账号已注销,保密,IP属地：安徽,抱炒塔菲喵，宝气来潮喵[原神_生气][原神_喝茶][原神_欸嘿][原神_嗯][原神_哼][原神_哇]
https://space.bilibili.com/4531665,東星耀陽-,保密,IP属地：广西,老头给力
https://space.bilibili.com/3349819,AP北极星上的竹子,保密,IP属地：广东,唐すぎて耐えられない
https://space.bilibili.com/102855237,Reid16,男,IP属地：江苏,逆天
https://space.bilibili.com/40675185,云心词,保密,IP属地：广东,@莉洁liku
https://space.bilibili.com/283829032,莉洁miku,保密,IP属地：广东,？不对劲
https://space.bilibili.com/281229878,mamajik,保密,IP属地：广东,榜一在现场
https://space.bilibili.com/94205894,一个无聊呢称,男,IP属地：重庆,是老头发力了[热][热]
https://space.bilibili.com/33915777,Redline,男,IP属地：云南,taffy是有一股韧劲在身上的[打call]
https://space.bilibili.com/172337113,熱泪盈眶,男,IP属地：北京,举办喵
https://space.bilibili.com/94535740,喵咪爱草莓,保密,IP属地：江西,已举办
https://space.bilibili.com/33915777,Redline,男,IP属地：云南,🤣🤣🤣
https://space.bilibili.com/12678577,路过的一员,男,IP属地：广东,"好好好好好好
[星瞳_敬礼][向晚_哈！][奥特曼初升之光_salute]"
https://space.bilibili.com/627272746,真的非常抱歉,保密,IP属地：浙江,[永雏塔菲_嘲笑][永雏塔菲_嘲笑][永雏塔菲_嘲笑]
https://space.bilibili.com/1907883080,账号已注销,保密,IP属地：安徽,菲抄袭橙闪喵
https://space.bilibili.com/1907883080,账号已注销,保密,IP属地：安徽,菲抄袭橙闪喵😭
https://space.bilibili.com/627272746,真的非常抱歉,保密,IP属地：浙江,[永雏塔菲_喵喵拳]
https://space.bilibili.com/1907883080,账号已注销,保密,IP属地：安徽,菲抄袭橙闪喵😨
https://space.bilibili.com/173860619,邪神真眼是最强的,男,IP属地：福建,中间那段竟然能放出来[喜极而泣]
https://space.bilibili.com/1907883080,账号已注销,保密,IP属地：安徽,菲抄袭橙闪喵😭
https://space.bilibili.com/1096048674,不如原深,男,IP属地：广东,"平凡但是高贵。
这是我今年看过最高级的视频。
真实生活的图片配上幽默的文案，叙述了二舅的一生，像看了一篇名家的文学短篇小说。
第一次见识到了以视频作为载体，能呈现出这种高级的东西。
真的牛逼[支持]"
https://space.bilibili.com/1363329805,忄平然心动,保密,IP属地：上海,已举办
https://space.bilibili.com/475819864,流浪的雷醋,保密,IP属地：四川,举办永雏塔菲喵，举办永雏塔菲谢谢喵
https://space.bilibili.com/629561534,柚恩加全糖,保密,IP属地：安徽,已举办
https://space.bilibili.com/207625999,哪一只才是碧翠丝,保密,IP属地：四川,已举办
https://space.bilibili.com/16586865,初音ミク痴汉协会,保密,IP属地：江西,[抠鼻]
https://space.bilibili.com/35781095,不准時早退的选购,女,IP属地：广东,[哦呼][哦呼][哦呼][哦呼][哦呼]
https://space.bilibili.com/206093362,小狗裁判开始了,女,IP属地：四川,举办了
https://space.bilibili.com/435909899,卡拉密大王,女,IP属地：河北,热水器[大笑]
https://space.bilibili.com/616419746,农原蒸,男,IP属地：广西,塔菲又被切片抢流量了[脸红]
https://space.bilibili.com/477512173,空中缭绕,男,IP属地：湖南,[UP_1265680561_疑惑][UP_1265680561_疑惑]
https://space.bilibili.com/66465332,污5呜五伍,保密,IP属地：湖北,举办了
https://space.bilibili.com/400209865,孔崇圣,男,IP属地：广东,出来了[脸红]
https://space.bilibili.com/255897051,灭咖,女,IP属地：四川,他非是李本人
https://space.bilibili.com/358067028,丝歌,保密,IP属地：安徽,[永雏塔菲_好热][永雏塔菲_好热][永雏塔菲_好热]
https://space.bilibili.com/1306812430,潘德拉贡zzz,男,IP属地：山东,额额，怎么热度榜一了
https://space.bilibili.com/1780394426,D0rz,保密,IP属地：四川,热水器你这最靠谱💧
https://space.bilibili.com/31310695,我不是很满意你的回复,保密,IP属地：江苏,到云南进货了是吧
https://space.bilibili.com/84632397,三秋ACE,男,IP属地：福建,[星瞳_流汗][星瞳_流汗][星瞳_流汗]
https://space.bilibili.com/397153902,Take_on_me,保密,IP属地：辽宁,@腾杨冰工厂 @子木大佐 热水器女王回来了
https://space.bilibili.com/24513252,贪恋蛋炒饭,保密,IP属地：河南,唐[脸红]
https://space.bilibili.com/1561880,奶油雪莉好好喝诶,保密,IP属地：英国,已举办
https://space.bilibili.com/431266291,季连夏雨,男,IP属地：河北,⁣⁣⁣⁣
https://space.bilibili.com/437041292,你在怀疑什么呢,男,IP属地：广西,[辣眼睛]
https://space.bilibili.com/1077738874,bili_24197632671,保密,IP属地：天津,@Calhorn_
https://space.bilibili.com/39878074,NvKEmd,保密,IP属地：浙江,下面有几个老头是吧
https://space.bilibili.com/496478783,你我带的偏见太多,保密,IP属地：江西,唐氏综合征是21号染色体发生异常所致，常包括三体型、易位型、嵌合型3种类型，是最常见的染色体病。患儿常表现为发育迟缓、智力障碍，有鼻短小、鼻梁低、眼裂上斜、面部扁平等特殊面容，常呈张口伸舌样。近年来，产前唐氏筛查和产前诊断极大降低了患儿的出生。目前本病尚无有效的治疗方法，但可通过教育、培训帮助患者掌握一定的生存技能，最大程度地提高患者的生活质量。[永雏塔菲_呼呼喵]
https://space.bilibili.com/540041554,红旗重新插遍中国,男,IP属地：山东,@冬意浓花不语
https://space.bilibili.com/397971328,精妙君,男,IP属地：河北,@永雏嘉丽
https://space.bilibili.com/359053415,喜連川路夏,保密,IP属地：中国香港,萨米
https://space.bilibili.com/18704654,奥朗则布-official,保密,IP属地：云南,有点唐
https://space.bilibili.com/1245535354,大大大龙吟,保密,IP属地：福建,是时候把小男友的模型也加进来了吧[藏狐]
https://space.bilibili.com/313681606,則乃宇,保密,IP属地：四川,逆天
https://space.bilibili.com/360396633,W2233,保密,IP属地：日本,[doge]
https://space.bilibili.com/9641007,臻楠鼎RealLanding,保密,IP属地：广东,这怎么整张脸都是红的，怕不是被平底锅扇脸了吧
https://space.bilibili.com/26284267,哈尼瓦哟,保密,IP属地：四川,混沌啊
https://space.bilibili.com/322818050,芝士雪豹_丶,保密,IP属地：天津,上海富哥v50
https://space.bilibili.com/13407488,啦啦啦喂呀,保密,IP属地：河南,举报了
https://space.bilibili.com/355487915,缪可提读作milktea,保密,IP属地：浙江,[永雏塔菲_我帅吗]
https://space.bilibili.com/473893107,小喵与可乐,保密,IP属地：湖南,[永雏塔菲_嘲笑][永雏塔菲_嘲笑][永雏塔菲_嘲笑]
https://space.bilibili.com/74441619,吃不饱和爱健身,男,IP属地：广西,已缓存
https://space.bilibili.com/44115433,今秦,保密,IP属地：广东,不好说
https://space.bilibili.com/451863307,开窗不糊纸,保密,IP属地：吉林,[UP_1265680561_啊啊]
https://space.bilibili.com/8843046,血魔牛安慕希,男,IP属地：江苏,[永雏塔菲_星星眼]
https://space.bilibili.com/351932735,生菜烧酒酱,女,IP属地：山东,难绷
